sequence,pressure,datetime,latitude,longitude,c_400.9,c_403.2,c_405.3,c_407.1,c_408.9,c_410.9,c_413.5,c_417.6,c_422.2,c_427.4,c_432.0,c_436.4,c_440.2,c_444.2,c_448.5,c_452.5,c_456.7,c_460.6,c_464.8,c_469.2,c_473.8,c_478.7,c_483.2,c_487.6,c_491.8,c_496.0,c_500.5,c_505.0,c_509.5,c_514.4,c_518.7,c_523.4,c_527.7,c_531.6,c_535.8,c_539.7,c_544.2,c_548.3,c_552.8,c_557.0,c_561.5,c_565.6,c_569.8,c_573.6,c_577.3,c_581.4,c_585.3,c_589.6,c_593.5,c_598.1,c_602.3,c_607.0,c_611.5,c_616.0,c_620.4,c_624.7,c_628.9,c_633.0,c_637.3,c_641.3,c_645.8,c_649.8,c_654.4,c_658.6,c_662.9,c_667.0,c_671.3,c_675.4,c_679.3,c_683.2,c_686.9,c_690.3,c_694.1,c_697.6,c_701.0,c_704.4,c_707.9,c_711.2,c_714.4,c_717.9,c_720.9,c_724.4,c_728.3,c_730.5,c_734.0,c_737.2,c_740.0,a_400.7,a_403.0,a_404.8,a_406.8,a_408.7,a_410.5,a_413.4,a_416.9,a_421.5,a_426.7,a_431.5,a_435.5,a_439.3,a_443.2,a_447.4,a_451.5,a_455.5,a_459.6,a_463.4,a_468.0,a_472.4,a_477.1,a_481.7,a_486.2,a_490.4,a_494.6,a_498.9,a_503.1,a_508.0,a_512.5,a_517.0,a_521.6,a_526.1,a_530.1,a_534.2,a_538.4,a_542.5,a_546.8,a_551.0,a_555.3,a_559.6,a_563.9,a_568.1,a_572.7,a_576.6,a_580.5,a_584.4,a_588.6,a_592.9,a_597.1,a_601.4,a_606.0,a_610.5,a_614.7,a_619.4,a_623.5,a_627.9,a_632.0,a_636.0,a_640.2,a_644.5,a_648.8,a_653.2,a_657.3,a_661.6,a_665.9,a_670.1,a_674.0,a_678.0,a_682.0,a_685.6,a_689.4,a_692.9,a_696.5,a_699.9,a_703.3,a_706.7,a_709.9,a_713.2,a_716.9,a_720.1,a_723.7,a_726.4,a_729.2,a_732.6,a_735.9,a_738.3
1451,68.5220032,2026-09-02T08:44:40.072000+0000,-15.77471222548,154.63883045616,0.0966904536,0.0808729753,0.107968435,0.0969359949,0.0962600708,0.0935493112,0.08985807,0.0804759115,0.0761780813,0.0740369037,0.0742472336,0.074440144,0.0720789358,0.0766686052,0.0743537247,0.074859418,0.0731643885,0.0731719956,0.0712158084,0.069360435,0.0688189268,0.0678584278,0.0664472133,0.0662736669,0.0652050078,0.064095825,0.0636794791,0.063438341,0.0617509447,0.0612252094,0.0609943382,0.0587381758,0.0594754517,0.0592696331,0.0586440116,0.0587958582,0.058041431,0.0581081063,0.057292752,0.0565792918,0.0556533784,0.0556659959,0.0550046042,0.0523408875,0.0513334684,0.0507616065,0.0496916659,0.0500989296,0.0490993783,0.0485944748,0.0487924404,0.0479272753,0.0469493493,0.0470143668,0.045334477,0.0456009209,0.0455486663,0.0453532636,0.0452087969,0.0460327119,0.0456476994,0.0443733819,0.0442515686,0.0439447723,0.0436717942,0.0453911722,0.0446613207,0.0449425243,0.0468943268,0.0446656011,0.0444361642,0.0421466157,0.0410422236,0.0405735448,0.039200522,0.040572051,0.0404089615,0.0390784219,0.0408475697,0.038216535,0.0356577411,0.0340331234,0.0287503265,0.0331318825,0.0354490317,0.0324286968,0.0405874327,0.0313884653,0.0301786028,0.0273930728,0.0267006643,0.0268163234,0.0281800888,0.029268384,0.0313599668,0.0336141512,0.0342515148,0.0339871868,0.0317191705,0.0299416333,0.028425511,0.026420366,0.0253751017,0.0242257938,0.0217944719,0.0213005729,0.0198177956,0.018613629,0.0185963884,0.0177487023,0.0160259455,0.0154258003,0.0137904612,0.0123658897,0.0119479308,0.0112098521,0.0106071616,0.00943398569,0.00846075639,0.00859980751,0.00816467684,0.00796560198,0.00720347278,0.00680992194,0.00682739075,0.00602806266,0.00562267005,0.00503128581,0.00534998626,0.00515745301,0.00480276812,0.00500919297,0.00417443179,0.00464251731,0.0041967677,0.00430889148,0.00400945265,0.0039877044,0.00418382511,0.00339769013,0.00326913595,0.00279111229,0.00289724302,0.00237634778,0.002620277,0.00299273524,0.00296505261,0.0027106693,0.0029872572,0.00351450127,0.00366574246,0.00462060794,0.00429933053,0.00501606613,0.00471525919,0.00443715602,0.00434306543,0.00347693916,0.0030745659,0.00225393008,0.0027941009,0.000997400377,0.00160042383,0.00125523051,0.000486173667,0.00170693081,-0.000159876421,-0.000821799971,-0.00121142622,-0.00197427999,-0.000864306465,-6.52251765e-05,-0.00192447938,0.0018926207
1452,68.5279999,2026-09-02T08:44:40.320000+0000,-15.7747119688,154.6388306496,0.105110444,0.0868330225,0.108948395,0.102166004,0.100020081,0.0965093076,0.0961880833,0.0866159052,0.0835080817,0.0801468864,0.0802072212,0.0806201473,0.078958936,0.0827886164,0.0804337263,0.0809694156,0.0797843784,0.0790819898,0.0770758092,0.0746904463,0.0741489306,0.0724884272,0.0722772107,0.0717236623,0.0710750073,0.0696358234,0.0696194842,0.0685483441,0.0665909424,0.0665552095,0.0658243373,0.0638781711,0.0642154589,0.0634396374,0.0626040176,0.0624458566,0.0613314286,0.0608081073,0.0593127534,0.0589492917,0.0588533804,0.0578359962,0.0570946038,0.0525808893,0.0518134683,0.0508416072,0.0504816659,0.0503489301,0.0499493778,0.0495744757,0.0495524406,0.0488972738,0.0476793498,0.0479443669,0.0466944762,0.0462109186,0.0465086661,0.0457832627,0.0459787995,0.0466127098,0.0467576981,0.0449433811,0.0457315668,0.045744773,0.0448117964,0.0466811731,0.046831321,0.046742525,0.0483343303,0.0461856015,0.0455961637,0.045246616,0.0425822251,0.0431735516,0.0405005217,0.0411720499,0.041878961,0.0406184234,0.0414975733,0.0395865329,0.035007745,0.0375431217,0.0327503197,0.0324118882,0.0375590213,0.0352986902,0.0389274284,0.0313184857,0.0298385844,0.0276730917,0.0260006636,0.0263563208,0.0285301134,0.0302284025,0.0322799608,0.0331441648,0.0346315205,0.0345271714,0.0318991728,0.0306516401,0.0289855078,0.0266303644,0.0257651061,0.0234057903,0.022404477,0.0207105726,0.0194777921,0.0185736306,0.0172263868,0.0165887028,0.0154259456,0.0149158044,0.014140456,0.0123659009,0.0114379348,0.0110898493,0.0097571658,0.00882398803,0.00800075382,0.00720980857,0.00738468673,0.00672561303,0.00637347437,0.00564992242,0.00541737955,0.00509806257,0.00486267731,0.00446128286,0.00417998806,0.00421745423,0.0049427608,0.0053692013,0.00431442447,0.00419252831,0.00441676471,0.00415889267,0.00418945495,0.00386770163,0.00396382064,0.00408768468,0.00374912843,0.00319111533,0.00290724542,0.00299635157,0.00280027185,0.0027827369,0.00287505332,0.00319066923,0.00273726415,0.00316449907,0.00354573969,0.00435060263,0.00447933283,0.00459606573,0.00503526535,0.00471715257,0.00347306486,0.00381693523,0.00292456709,0.00220393296,0.00218409579,0.00225740205,0.000750420615,0.00122523028,0.000646178611,0.000756933354,0.000520119444,-0.000181798823,-0.00174143445,-0.00305426028,-0.00260428898,-0.00214525219,-0.00112446956,-0.000627378002
1453,68.5339966,2026-09-02T08:44:40.568000+0000,-15.77471171212,154.63883084304,0.0956704393,0.0994929895,0.104418382,0.100366004,0.100900084,0.0973193347,0.094678089,0.0872658938,0.0847580805,0.0814868882,0.0811272189,0.0809601471,0.0813389346,0.0836686045,0.0827237219,0.0826694146,0.0820343792,0.0811619982,0.0794958174,0.077550441,0.077078931,0.075148426,0.0740772113,0.0736436695,0.0724850073,0.0716458187,0.0710994825,0.0705683455,0.0686309412,0.0689552054,0.0677743331,0.0667381734,0.0665054619,0.065909639,0.0651940107,0.0647358522,0.0650114343,0.0649081022,0.0631527528,0.0626692921,0.0617233813,0.0616059974,0.0611146055,0.0624108873,0.0618434697,0.059911605,0.0588116683,0.0586289316,0.0573593751,0.0574044734,0.056952443,0.0564972721,0.0553193502,0.0545743667,0.0531744771,0.052750919,0.0519386679,0.0516032651,0.0519488007,0.0518327095,0.0517376997,0.0510133803,0.0502715707,0.0501847751,0.0507517941,0.0518311746,0.0512013212,0.052552525,0.0519443303,0.0514056012,0.0514861643,0.0487466156,0.0499922223,0.0474135503,0.0476005226,0.0484620519,0.0479389615,0.0469884239,0.0473175719,0.0459165312,0.0422977433,0.0428731181,0.0368203335,0.041491881,0.0425290205,0.0413786918,0.0465574339,0.0315664895,0.0295365863,0.0291110724,0.0270086564,0.0266243219,0.0288680904,0.0302364081,0.032117974,0.0339621678,0.0335095115,0.0342751816,0.0325471833,0.0305796415,0.0296635143,0.0268483721,0.0258231051,0.0249137953,0.0227224715,0.021728579,0.0202957951,0.0195916221,0.0187743828,0.0173567124,0.0161339492,0.0156538039,0.0147184609,0.0132838907,0.0125559429,0.0122978603,0.0107751573,0.0105719874,0.0097287558,0.00885780621,0.00862267893,0.00806360692,0.00789147429,0.00795792229,0.00751539227,0.0066560572,0.00594067574,0.00541928224,0.00567799062,0.00573545415,0.00644076336,0.0053072013,0.00536242686,0.00512051675,0.00508477259,0.00480688829,0.00446745474,0.00486569572,0.00438183174,0.0042056907,0.004517138,0.00368911587,0.00389524829,0.00364435464,0.00319827814,0.00363073591,0.00346304942,0.00417866465,0.00389525946,0.00423250627,0.00450374652,0.00532860681,0.00559733342,0.00603406131,0.00508326571,0.00494515896,0.00460107159,0.00399494078,0.00343257375,0.00226193247,0.0025721034,0.0019454048,0.00144842453,0.00184323033,0.00129417423,0.00119494181,0.000618113205,-0.00114379916,-0.00196342822,-0.0031062765,-0.00154631771,-0.00101724546,-0.00278648199,0.000210622326
1454,68.5899963,2026-09-02T08:44:40.817000+0000,-15.774711454405066,154.63883103725996,0.101450406,0.0920530036,0.108278431,0.100665987,0.0993000865,0.0958693251,0.0933480635,0.0858559087,0.0816480517,0.0788368881,0.0793172345,0.0775201321,0.0764689371,0.0800086036,0.0783037245,0.0776994079,0.0781843811,0.0778119862,0.0754057989,0.0735504404,0.0727089271,0.0710084289,0.0703672096,0.0690836608,0.0693450123,0.0677158162,0.0687394738,0.06718833,0.0649109334,0.066375196,0.064214319,0.0633081645,0.0648454502,0.0642896369,0.0641240105,0.064045839,0.0633214191,0.0632080957,0.0622927472,0.0613292828,0.0596533753,0.0584759936,0.0580645986,0.0559108742,0.0544034466,0.0531715788,0.0533316247,0.052698873,0.0524193048,0.0522443801,0.053052336,0.0530871749,0.0522092655,0.0518142954,0.050594423,0.0498808846,0.0500286445,0.0500032566,0.0498287939,0.050162714,0.0498476997,0.0490533784,0.0492715575,0.0486647561,0.0480917767,0.0484611653,0.0484113134,0.0482925288,0.0502043329,0.0472755991,0.0467861556,0.0465966016,0.044442188,0.044023484,0.043490421,0.042931892,0.0441987291,0.0416381061,0.04351715,0.0440859795,0.0396770462,0.0392722525,0.0387592688,0.0348007269,0.0393277481,0.0383373611,0.0377761051,0.0320209898,0.030431116,0.0275956113,0.0270031895,0.0272288527,0.0280426163,0.0306209382,0.0321024992,0.0334966816,0.0338840671,0.0337397195,0.0324517265,0.0304141771,0.0283780489,0.0272128973,0.0256776344,0.0233483333,0.0221070033,0.0213631075,0.0201203283,0.0196961612,0.0178789236,0.0174612384,0.0168484636,0.0154783335,0.0145029947,0.0131884236,0.0125404652,0.0115823839,0.0105596893,0.00994651392,0.00906327181,0.00862234086,0.00824720412,0.00753813749,0.00779600767,0.00735244947,0.00718991132,0.00628058286,0.00598519249,0.005703812,0.00608251942,0.00557998242,0.00612527831,0.00590170873,0.00498693204,0.00506501133,0.0043492387,0.00506133726,0.00447190506,0.00496012205,0.00465625105,0.00420012744,0.00388159929,0.00365358451,0.00366974203,0.00393886259,0.0030527967,0.00298527023,0.00317758648,0.00370320445,0.00402979041,0.00377702573,0.00401826249,0.00472312188,0.00536184618,0.00520858401,0.00545779197,0.00515968772,0.00467560487,0.00399946282,0.00328709232,0.00320643233,0.00238657789,0.00277984561,0.00269281538,0.00149757043,0.000968431588,0.000519091263,0.00111213839,-0.000429916196,-0.00216974178,-0.00268271985,-0.000332857482,-0.00198392826,-0.00107325939,7.38133676e-05
1455,68.7020035,2026-09-02T08:44:41.072000+0000,-15.77471119048,154.63883123616,0.0912404209,0.0898929834,0.106318384,0.0942459702,0.0965900645,0.0935693011,0.0905280784,0.0783158839,0.0779880583,0.0747168958,0.0746672004,0.072650142,0.0733689293,0.0778985992,0.0738837123,0.0745894089,0.0739743859,0.0733619928,0.0712158009,0.0697304383,0.0688089207,0.0674384236,0.0669472069,0.0666836575,0.0652950034,0.0654158071,0.0652794689,0.0630583242,0.0619409233,0.0619451888,0.059634313,0.0593181513,0.0594054386,0.0575596243,0.0576540045,0.057425838,0.0572014116,0.0557880923,0.0551027432,0.0543692745,0.0535733737,0.0537359901,0.053314589,0.0535608642,0.053273432,0.0519615449,0.0511915833,0.0511988141,0.0504792258,0.0492842868,0.0497022308,0.0488170758,0.048359178,0.0476642251,0.0468943715,0.0472708493,0.0467786267,0.0468332432,0.046288792,0.0465127192,0.0458677076,0.0450933762,0.045471549,0.0445147417,0.0441717617,0.0451611467,0.0452113114,0.0464925282,0.0461443327,0.0449956059,0.0441061556,0.0432965867,0.0429721549,0.0414334238,0.0417103209,0.0408717357,0.0416084938,0.042617783,0.0433367342,0.0384754241,0.0382263511,0.0340113677,0.0341681838,0.0361495502,0.0322464444,0.0395159982,0.0403747484,0.0293735173,0.0289036464,0.0287981275,0.0266857278,0.0262114052,0.0278251749,0.0291734654,0.0314050354,0.0338792242,0.0332265981,0.0339022316,0.0313642658,0.0297767203,0.0284405891,0.0263954382,0.0253801774,0.0232908595,0.0208595525,0.0208256375,0.0193528589,0.0178786945,0.0177914519,0.0164337717,0.0154910088,0.015230868,0.0137355216,0.0126209501,0.0118629914,0.0109849125,0.0100122113,0.00907904841,0.00857580081,0.00871486962,0.00772974128,0.00768066151,0.00715854624,0.00691497559,0.00673244102,0.00594312651,0.00515774125,0.00541634997,0.00519504724,0.00536251022,0.0052378145,0.00501423934,0.00428944128,0.00482750917,0.00415172847,0.00444380334,0.00395434024,0.00438256608,0.00404870091,0.00416257465,0.00398405874,0.0037060692,0.00338223623,0.0027713771,0.00312532252,0.00258780038,0.00353012746,0.00368574494,0.00389233464,0.00365955988,0.00450078445,0.00463564275,0.00474437093,0.00542111741,0.00476032542,0.00472222967,0.00444814051,0.00408200501,0.00342961634,0.00249894755,0.00296906242,0.00168230105,0.000955218449,0.00141989393,0.00165067846,0.00044125272,0.00133415451,-0.00102804182,-0.00239804247,-0.00243116636,-0.00334145408,-0.0023926436,-0.00298206997,-0.00335500902
1456,68.8130035,2026-09-02T08:44:41.322000+0000,-15.774710931730132,154.6388314311599,0.0992903784,0.0990729854,0.106198385,0.10071598,0.100270078,0.095799312,0.0906880721,0.0836458802,0.0804380774,0.0768568814,0.0775272101,0.0766801387,0.0759589225,0.0792385936,0.077033706,0.0757493973,0.0753943697,0.0744319782,0.0729757994,0.0704004318,0.0707689151,0.0682384223,0.0675572008,0.067683652,0.0650850013,0.0652158037,0.0626894608,0.0622783192,0.0618409216,0.0609651804,0.060394302,0.0584281422,0.0585354343,0.0574096218,0.05635399,0.056355834,0.0561214089,0.0552480854,0.0544827357,0.0543692708,0.0540633649,0.0528559834,0.0525945872,0.0521808565,0.0505234115,0.0502015203,0.0493015423,0.049248755,0.0490091518,0.0489541888,0.0490721278,0.0482869782,0.0474890955,0.0467941575,0.0454543196,0.0453108102,0.0448686033,0.0448632278,0.0445087962,0.0441927239,0.043777708,0.0437933728,0.0439915396,0.0429947264,0.0427217484,0.0439711325,0.0431113057,0.0430625267,0.0444343351,0.042825602,0.0432161465,0.0423965715,0.0396021158,0.041703362,0.0399402194,0.0386615843,0.0417882614,0.036997471,0.0396363214,0.0401648767,0.0342056528,0.0357304923,0.0346871242,0.0329983942,0.0366651788,0.0356646664,0.0345434248,0.0293120462,0.0285921637,0.0267766472,0.0248642545,0.02590991,0.0266736951,0.0294119921,0.0311535504,0.0316977687,0.0333651341,0.0324007757,0.0310627762,0.0292652417,0.0271691177,0.0252939742,0.0250487048,0.0222393945,0.0212380737,0.020464167,0.0182613954,0.0183172226,0.0166399814,0.0155523084,0.0154595375,0.0135693885,0.0129140504,0.0126294866,0.0107915215,0.0107134394,0.00925073959,0.00882756896,0.00799432397,0.00756339217,0.00746826781,0.00653919904,0.00638706656,0.0064835106,0.00602096738,0.00482164742,0.00457626628,0.00446488103,0.00412357738,0.00459104637,0.00423633074,0.00466275262,0.00378794828,0.00401601708,0.00393020129,0.00405226415,0.00376278674,0.00298099639,0.00390713057,0.00328100985,0.00308251241,0.00255454471,0.00304073142,0.00292988168,0.00193383871,0.0020863316,0.00277866004,0.00252428045,0.00276086247,0.00306808343,0.00338930218,0.00468415441,0.00496289181,0.00489963824,0.00502886018,0.00473076524,0.00363667356,0.00381053472,0.00289813476,0.00201745098,0.00218754401,0.00176074589,0.00162361888,0.000638233032,0.00118892593,-0.000280590262,0.000742175616,-0.000230167992,-0.00142034469,-0.00186361186,-0.000514026731,-0.00223536929,-0.00113484962,-0.00259781629
1457,68.9219971,2026-09-02T08:44:41.570000+0000,-15.774710675050132,154.6388316245999,0.0865403861,0.0863629282,0.102118373,0.0903459564,0.093120046,0.0911792889,0.0881580561,0.0785458907,0.077258043,0.0744768903,0.0748172179,0.0724001452,0.0721789375,0.0762085915,0.0727737248,0.0740594193,0.0725543797,0.07137198,0.0686157942,0.0662104338,0.0659189224,0.063378416,0.0634371936,0.0629436448,0.0628849939,0.0613757931,0.061919447,0.0602683015,0.0585809015,0.0602551587,0.0566642843,0.0566281229,0.0573454238,0.0553996079,0.0557439849,0.0554458275,0.0550613999,0.0540180765,0.0530727282,0.051839266,0.0502233617,0.050365977,0.050184574,0.0526608378,0.0518233851,0.0510814674,0.0506414622,0.0505786464,0.0507889986,0.0503240041,0.0507319197,0.05026678,0.0490989164,0.0493540168,0.0487642139,0.0484907404,0.0491085649,0.0488432087,0.0490387902,0.0489727296,0.0489777178,0.0478333682,0.048321519,0.0480446965,0.0475517102,0.0483011082,0.0472812951,0.0482225306,0.0487143509,0.0464356132,0.0476161465,0.0449665524,0.0422520638,0.044913251,0.0412500352,0.0409912951,0.0422978215,0.0406968556,0.0428655073,0.0393837914,0.037234284,0.0363687575,0.0314450003,0.0347860791,0.035552606,0.0331119746,0.0354807228,0.0320690759,0.0312191956,0.027453687,0.0272512659,0.0269269459,0.0287607275,0.0305790231,0.0317306146,0.0346347988,0.0345921703,0.0346678235,0.0330998413,0.0307122916,0.0289961621,0.0274010263,0.0260357596,0.0248964466,0.0231851302,0.0217112266,0.020238433,0.0193042681,0.0184270293,0.0178293474,0.0169465765,0.0158164315,0.0146311028,0.0127965147,0.012308565,0.0121504748,0.0109377718,0.0102145961,0.00952136051,0.00866042916,0.00846530683,0.00786622427,0.0078741014,0.00751054659,0.0067480132,0.00700867921,0.00622329768,0.00577191357,0.00615061913,0.006078084,0.00541336928,0.00536976662,0.00452495087,0.00518298615,0.00457714777,0.00468917191,0.0041996548,0.00433783606,0.00431396347,0.0044778781,0.00409940723,0.00347148161,0.00320769567,0.00323688053,0.00280086137,0.00278337486,0.00310571119,0.00357133616,0.00333791412,0.0036151167,0.00446631946,0.00476117153,0.00503990613,0.00552667584,0.00514590275,0.00461781956,0.00461373385,0.00378757808,0.00348517019,0.00312445499,0.00367449503,0.00260763429,0.000980416313,0.00172488438,0.00142544089,0.00121571543,0.000558225904,-0.000164410099,-0.00303496979,-0.000808483921,-0.00360919582,-0.00190080004,-0.00184047734,-0.00183348544
1458,69.0960007,2026-09-02T08:44:41.818000+0000,-15.774710418370132,154.6388318180399,0.0890804008,0.0888229609,0.0992383584,0.0954459831,0.0952500626,0.0920993015,0.0881780684,0.0795458928,0.076248087,0.0734368935,0.0711472258,0.071450159,0.0697289407,0.0725286156,0.072053723,0.0714494139,0.0700243935,0.0691519901,0.0680458099,0.066110447,0.0654189289,0.0644884259,0.0643572137,0.0637436658,0.0639950112,0.0634058118,0.0621994734,0.0621883273,0.0607309304,0.0602451935,0.0601443201,0.0581781566,0.0593954436,0.0588796325,0.0589440018,0.0581758469,0.0585014224,0.0576380976,0.0574427508,0.0562592857,0.0561433807,0.0548659973,0.0542045981,0.0519308709,0.050603427,0.0499615334,0.0494515561,0.0490987711,0.0487191603,0.0478942022,0.045992136,0.0464669764,0.0455690883,0.0446441546,0.0441843122,0.0431908034,0.0433686003,0.0439732261,0.04387879,0.0432827175,0.0434077084,0.043133378,0.0425415449,0.0426047295,0.0415217504,0.0425611362,0.0429413132,0.0428125374,0.043454349,0.0415856205,0.0411761776,0.0412766077,0.0380921587,0.0389334112,0.0386302732,0.0376316495,0.0389983319,0.0395975411,0.0378463902,0.0376349464,0.0363057293,0.0322805643,0.0300871842,0.032288447,0.0336851887,0.0359846428,0.0348433554,0.0326979607,0.0307880715,0.0273325928,0.0265901797,0.0273058303,0.0281096101,0.0294879079,0.0321994722,0.0333736874,0.0350010581,0.0341567174,0.0318587236,0.0302911736,0.0288750343,0.0264098942,0.0256546512,0.0240253303,0.0225440003,0.021330107,0.0203373246,0.0188831594,0.0188359115,0.0168582369,0.0162354633,0.015415322,0.0147399865,0.013145417,0.0122274496,0.0110593624,0.0105966646,0.0102235023,0.00946026109,0.00895932503,0.00821419619,0.00759513211,0.00780299772,0.00726943556,0.00673690252,0.00571758859,0.00600219704,0.00572080445,0.00525951851,0.00518698432,0.00506226905,0.00484868698,0.0037238868,0.00438194349,0.00436614826,0.00365820155,0.00426872261,0.00392693002,0.00370304659,0.00366694666,0.00322843343,0.00330046657,0.00375664979,0.00306580309,0.00292975921,0.00251225475,0.00266458094,0.00297020376,0.00310679432,0.00373401213,0.003625229,0.00456009153,0.00459882431,0.00476557203,0.00411479454,0.00414670538,0.00463262666,0.00347648375,0.00285409763,0.00294341147,0.00200351793,0.00196672743,0.00219960324,0.00156422751,0.0012349207,0.00111540686,0.000618181191,-0.000174155459,-0.00279435329,-0.00325759314,-0.0010480443,-0.00132939406,-0.00378893432,-0.00165193249
1459,69.3499985,2026-09-02T08:44:42.072000+0000,-15.774710155480001,154.63883201616,0.0927204043,0.0896430016,0.101998411,0.096575968,0.0966500491,0.0930493027,0.0901480615,0.0801759064,0.0787980556,0.0744768977,0.0742872208,0.0717901438,0.0733689219,0.0750885904,0.0747037157,0.074209407,0.0737843737,0.0736219808,0.0714858025,0.0704104304,0.0696089193,0.0676484182,0.0666472018,0.0661636516,0.0659050047,0.0648958087,0.0646794587,0.0637283251,0.0616509207,0.0625651851,0.0604843087,0.0593181476,0.0590854399,0.0576396249,0.0571139976,0.0568958372,0.056051407,0.0543980822,0.0536127351,0.0533392727,0.0518233702,0.0518959835,0.0509845875,0.0506408587,0.0498034284,0.0489215404,0.0480415784,0.0481688119,0.0475792214,0.0473142788,0.0482622273,0.0471470766,0.047849182,0.0472242236,0.046204377,0.0461308509,0.0460986272,0.0458232425,0.0455487929,0.045752719,0.0455677025,0.044843372,0.0451515503,0.0440647416,0.043261759,0.0444411486,0.0441813096,0.0450125225,0.0454643294,0.0440755971,0.0445661433,0.0425965749,0.0415321365,0.0415234044,0.0407903008,0.0405717194,0.0416384712,0.0399077609,0.0424567163,0.0404953957,0.0392063223,0.0387613438,0.0320981666,0.0367895402,0.0346764438,0.0352960117,0.0398647711,0.0302735604,0.0299636684,0.0280081704,0.0263657533,0.026311405,0.0283451825,0.028993506,0.0308150537,0.0332692713,0.0338566303,0.0334122628,0.0317642838,0.0301467441,0.0286106057,0.0266154632,0.0250601992,0.0239208937,0.0214895681,0.0207356736,0.019992888,0.0183087215,0.0172314756,0.0160737969,0.0151610309,0.0145808877,0.0134355398,0.0120609729,0.0113430237,0.0108449394,0.0100022359,0.00954907015,0.00853583124,0.00824489538,0.00786976237,0.00772069488,0.00723855942,0.00656500086,0.00669246912,0.00572314858,0.00506776106,0.00507637393,0.00485506933,0.00490253419,0.0053278394,0.00510426424,0.00431947317,0.00474754162,0.00424175337,0.00419382844,0.00369436666,0.00309258141,0.0037687188,0.00366259366,0.00330408756,0.00338609517,0.00290226843,0.00298140012,0.00286534708,0.00266783219,0.00313015562,0.00289577153,0.0028323587,0.00414957944,0.00379080605,0.00512566976,0.00500439852,0.0050411392,0.00493034907,0.00419225451,0.00391816348,0.00333201699,0.00287962984,0.00198895391,0.00156907178,0.000502308365,0.00137522817,0.00111990795,0.00143068098,0.00151124783,-0.000265840907,-0.00104803732,-0.00162805244,-0.00243114727,-0.00275146449,-0.00236263103,-0.000642037019,-0.000534968916
1460,69.5999985,2026-09-02T08:44:42.320000+0000,-15.774709898800001,154.6388322096,0.0930904597,0.0870530307,0.103428416,0.0925960094,0.0934400931,0.090819329,0.0876381025,0.0782359019,0.0763680637,0.0721868873,0.0733771995,0.0723001286,0.0713289231,0.074218601,0.0722137168,0.0722393915,0.0706343725,0.070521988,0.0686857998,0.0673504397,0.0668789223,0.0651684105,0.0645372123,0.0636436567,0.063075006,0.0625858158,0.0622994788,0.0618083328,0.0595209375,0.0606952086,0.0581043325,0.0573581681,0.0578154512,0.0565596297,0.0568140112,0.0555858426,0.0560514182,0.0559480973,0.0544727445,0.0542892814,0.0539033711,0.0538959876,0.0530745983,0.0493408814,0.0486734696,0.0483616218,0.046771694,0.0476089716,0.0465694405,0.046174556,0.046472542,0.0453173742,0.0454794429,0.0440044403,0.0433445312,0.0432509631,0.0424886979,0.0422232784,0.0421087965,0.0424427129,0.0426276922,0.0419833772,0.0423915721,0.0419547819,0.0424318053,0.0433111824,0.0420113169,0.0440725163,0.0440143086,0.0423455834,0.0440461449,0.040646594,0.0390322171,0.0405835584,0.0376105644,0.0379621461,0.0386591256,0.0364486724,0.0384979211,0.0374370217,0.0335983783,0.03346394,0.0286913402,0.0302330256,0.0344503149,0.0292300731,0.0354888402,0.0317440107,0.028724134,0.0283386149,0.0268061943,0.0259818621,0.0281256363,0.0300539434,0.0303155147,0.0329596885,0.0339070559,0.0322427005,0.0315246992,0.0289871618,0.0278810486,0.0257859007,0.0250106361,0.0234213155,0.0224200003,0.0214261077,0.0202033259,0.019009158,0.0181819201,0.0173142385,0.0158614721,0.015591329,0.0141759906,0.012781417,0.012333462,0.0112853814,0.00958268996,0.00935952272,0.00840629078,0.00837534852,0.00791021902,0.00735113211,0.00727899931,0.00719545223,0.00626291241,0.00647358503,0.00534819718,0.00578680914,0.00598551054,0.00537297223,0.00602829363,0.00501473527,0.00446997676,0.00505807158,0.00438233837,0.00477447547,0.00406506564,0.00440333132,0.00478946045,0.00477330666,0.00430475362,0.00404671486,0.00362282339,0.00342191476,0.00311582163,0.00290827826,0.00324057881,0.00298619922,0.00308279041,0.00356004015,0.00458128378,0.00494614802,0.0050748745,0.00501159392,0.00486078765,0.00483267196,0.00341857877,0.00398244802,0.00395008177,0.00237945002,0.00275963545,0.00227296911,0.00173602998,0.00156089896,0.00112192146,0.000362781808,0.00127609912,0.000724321231,-0.00348512176,-0.00292780949,-0.00252770027,0.000251512975,-0.00179760531,2.95601785e-05
