sequence,pressure,datetime,latitude,longitude,c_400.9,c_403.2,c_405.3,c_407.1,c_408.9,c_410.9,c_413.5,c_417.6,c_422.2,c_427.4,c_432.0,c_436.4,c_440.2,c_444.2,c_448.5,c_452.5,c_456.7,c_460.6,c_464.8,c_469.2,c_473.8,c_478.7,c_483.2,c_487.6,c_491.8,c_496.0,c_500.5,c_505.0,c_509.5,c_514.4,c_518.7,c_523.4,c_527.7,c_531.6,c_535.8,c_539.7,c_544.2,c_548.3,c_552.8,c_557.0,c_561.5,c_565.6,c_569.8,c_573.6,c_577.3,c_581.4,c_585.3,c_589.6,c_593.5,c_598.1,c_602.3,c_607.0,c_611.5,c_616.0,c_620.4,c_624.7,c_628.9,c_633.0,c_637.3,c_641.3,c_645.8,c_649.8,c_654.4,c_658.6,c_662.9,c_667.0,c_671.3,c_675.4,c_679.3,c_683.2,c_686.9,c_690.3,c_694.1,c_697.6,c_701.0,c_704.4,c_707.9,c_711.2,c_714.4,c_717.9,c_720.9,c_724.4,c_728.3,c_730.5,c_734.0,c_737.2,c_740.0,a_400.7,a_403.0,a_404.8,a_406.8,a_408.7,a_410.5,a_413.4,a_416.9,a_421.5,a_426.7,a_431.5,a_435.5,a_439.3,a_443.2,a_447.4,a_451.5,a_455.5,a_459.6,a_463.4,a_468.0,a_472.4,a_477.1,a_481.7,a_486.2,a_490.4,a_494.6,a_498.9,a_503.1,a_508.0,a_512.5,a_517.0,a_521.6,a_526.1,a_530.1,a_534.2,a_538.4,a_542.5,a_546.8,a_551.0,a_555.3,a_559.6,a_563.9,a_568.1,a_572.7,a_576.6,a_580.5,a_584.4,a_588.6,a_592.9,a_597.1,a_601.4,a_606.0,a_610.5,a_614.7,a_619.4,a_623.5,a_627.9,a_632.0,a_636.0,a_640.2,a_644.5,a_648.8,a_653.2,a_657.3,a_661.6,a_665.9,a_670.1,a_674.0,a_678.0,a_682.0,a_685.6,a_689.4,a_692.9,a_696.5,a_699.9,a_703.3,a_706.7,a_709.9,a_713.2,a_716.9,a_720.1,a_723.7,a_726.4,a_729.2,a_732.6,a_735.9,a_738.3
1198,37.2789993,2026-08-30T05:58:44.633000+0000,-20.91031355840666,154.34305234029168,0.083429724,0.0636587739,0.0799302682,0.0748355538,0.0728537366,0.070917137,0.0720153898,0.0696096644,0.0655492619,0.0660894588,0.0649612248,0.06549225,0.0616098233,0.064990133,0.0634116456,0.0634803325,0.0625849739,0.062514253,0.0616998933,0.0600392297,0.0604336374,0.0585327893,0.0582179092,0.0575622283,0.0572966747,0.0573028587,0.0564987846,0.0566830039,0.0536197871,0.0544381216,0.0534320325,0.0518116541,0.052615568,0.0514477529,0.0506040826,0.0504650883,0.0497144349,0.0500863194,0.0492822155,0.0488323122,0.0485723577,0.0485252365,0.0476104878,0.0475239716,0.0470189862,0.0470317677,0.0458429307,0.0459583104,0.0452273935,0.0449332036,0.0447525904,0.0443227887,0.0440801121,0.0436829254,0.043226365,0.0431048684,0.0424033292,0.0426210426,0.0422877744,0.042339839,0.0426051952,0.0412433967,0.042051889,0.0410600156,0.0410673656,0.0427239724,0.0410617366,0.0422271676,0.0432923436,0.0403231047,0.0420360453,0.0407479294,0.0385225825,0.0410071015,0.0390446298,0.0390428044,0.0405805036,0.0369051471,0.040553946,0.0383756161,0.0348057449,0.0387343317,0.0339362919,0.0317497216,0.0378077887,0.0357211009,0.0332791954,0.0238290485,0.0225727577,0.0207823254,0.0207260884,0.0203611217,0.0202604942,0.0216515716,0.0205097739,0.0199198537,0.0207210388,0.0199273676,0.0199678466,0.0188056771,0.0177526437,0.0176325906,0.016797429,0.0144629525,0.014818077,0.0134395119,0.0129565699,0.0127670439,0.0114402492,0.0111685432,0.0113663701,0.00980978459,0.00957355369,0.00852284022,0.00779268518,0.00769853499,0.00675253198,0.00611182209,0.00562949898,0.0049436586,0.00515073305,0.00462661684,0.00443138834,0.00467283372,0.00387958763,0.00366782723,0.00376804266,0.00304303365,0.00319607696,0.00358281331,0.00322659174,0.00311264396,0.00228190841,0.00258279731,0.00225962466,0.00236825785,0.00193386001,0.00241471455,0.00207054475,0.00139914814,0.00148110872,0.00139683334,0.0012023513,0.000936697819,0.000803209492,0.000837413245,0.000535639352,0.00117322814,0.000804409035,0.00118494371,0.00160165702,0.00165553147,0.00169536949,0.00195670361,0.00171426276,0.00133781589,0.0008048421,0.000875706435,5.03389165e-05,0.000472247251,0.000369957066,0.000410637935,0.000646188972,-0.000323699205,0.00076891866,-0.00033155072,-0.000196567154,-0.000240800786,,-0.0012264176,-0.00167611788,,,-0.00169264327
1199,37.3440018,2026-08-30T05:58:44.882000+0000,-20.910313586626653,154.34305232991667,0.0719398111,0.0786588192,0.0804403052,0.0751455948,0.0760237426,0.07491716,0.0732654631,0.0688196793,0.0691792443,0.0682394579,0.067461215,0.0648622438,0.0654598176,0.0655801296,0.0641116351,0.0640903115,0.0648149699,0.0640742332,0.0626098886,0.0618392341,0.0615936369,0.0601027869,0.0594179183,0.0591622442,0.0586966872,0.0583928712,0.0589688085,0.0576330386,0.0567698292,0.0562081635,0.0537620783,0.0549716987,0.054345604,0.0533677749,0.0530341044,0.0527351014,0.052164454,0.0516163334,0.0514522307,0.0509623215,0.0507123619,0.050035242,0.049610503,0.0489740148,0.048219081,0.0480719395,0.0473431945,0.0476686843,0.0474279001,0.0460838415,0.0468133092,0.0450734794,0.0454407223,0.0455834195,0.0446867459,0.0448251292,0.0447134934,0.0439811312,0.0435877815,0.0439998172,0.0441351645,0.042803403,0.043381948,0.0427901149,0.0423274748,0.043224059,0.0417417623,0.0432371385,0.0440522879,0.0416930541,0.043726027,0.0411379598,0.0405727364,0.0430774353,0.0397852212,0.0403737687,0.0427419953,0.0386972353,0.040636722,0.0407793559,0.0354604796,0.0398803279,0.033983659,0.0334077924,0.0371467844,0.0363505594,0.0383686796,0.0208442546,0.0231779814,0.0216275081,0.0209512487,0.0197362974,0.0200056583,0.020386748,0.0207449533,0.0205349922,0.0219361857,0.0200525224,0.0200129673,0.0184508115,0.0170677714,0.0172177181,0.0166525617,0.015288082,0.0144632077,0.0138146505,0.0135817043,0.0123921977,0.0119053898,0.0113436999,0.0107915141,0.0102049271,0.00956869684,0.0085380096,0.00850785151,0.00740371365,0.007127719,0.00660700817,0.0056046797,0.00591883389,0.00607590098,0.00527179195,0.00479654921,0.00458799489,0.00407474162,0.00386298122,0.00414319523,0.00370817073,0.00387122855,0.00347796362,0.00337177422,0.00290786941,0.00301722158,0.00328817684,0.00281512085,0.00248389272,0.0023996185,0.00205057533,0.00226640375,0.00209492911,0.00225677295,0.00156237744,0.00154778175,0.00149201904,0.00095844781,0.000472583342,0.000910767121,0.00116834068,0.0011495417,0.00157012814,0.00152689219,0.00207078271,0.00196060468,0.002441891,0.00241940236,0.00253291754,0.00168992765,0.00159081537,0.00114550139,0.000827503158,0.00136537477,0.000726274913,0.000872161705,0.000742738135,3.59020196e-05,0.000506099313,0.0015020268,-0.00114119845,-0.000902829692,,,-0.00062735891,,
1200,37.401001,2026-08-30T05:58:45.137000+0000,-20.91031361552666,154.34305231929167,0.0683099404,0.0679789111,0.0888004228,0.067905657,0.074773781,0.072697185,0.0745854899,0.0656097308,0.0671492666,0.0656794459,0.0669512078,0.0617022179,0.0615498088,0.0663101152,0.0622916222,0.0633702949,0.0640049577,0.063074246,0.060929887,0.0610692427,0.0605336502,0.0589227751,0.0590179414,0.0581622608,0.0580967069,0.0566929057,0.0570888519,0.0571630821,0.0547298975,0.0560282394,0.054112155,0.0523717739,0.054115653,0.0515978187,0.0519741438,0.0515251383,0.0512444824,0.0499963611,0.0502022505,0.0496223457,0.0492123701,0.0485952534,0.0480905361,0.0490540937,0.0484692305,0.0487022139,0.0471836142,0.0479092784,0.0476687066,0.0466148518,0.0475644395,0.046074573,0.0457316861,0.045854196,0.0445473306,0.0447655395,0.0447737426,0.0439812578,0.0441178046,0.044589784,0.0433951244,0.0426634215,0.0431720391,0.042270273,0.0417576432,0.0431141928,0.0429517962,0.042227108,0.043222215,0.0414429829,0.0415460058,0.0425180122,0.0389729999,0.0418579765,0.0392361656,0.0389552973,0.0420843512,0.0396805257,0.0383111052,0.0387052484,0.0354679376,0.0375397727,0.0373352543,0.0346604809,0.0365008935,0.0402254201,0.0338335931,0.022788927,0.0234426353,0.0222221687,0.0209658742,0.0208008867,0.0199502353,0.0213013552,0.020939555,0.0209395476,0.0209107231,0.0212570503,0.0196175072,0.0189353526,0.0186123308,0.0173122659,0.0170370862,0.0154126268,0.0150577743,0.0137292016,0.0132262632,0.0125267617,0.0116899461,0.0114482678,0.0113761052,0.0104794893,0.00962328352,0.00924260728,0.00816245377,0.00724834343,0.00678235525,0.00650164159,0.00621932233,0.00538345333,0.00495050196,0.00482639251,0.00481113791,0.00460258406,0.00402933871,0.00363757228,0.00325777335,0.00377274724,0.00375579903,0.00390253821,0.00336640188,0.0029025632,0.0021320337,0.00273311092,0.00253024092,0.00223922729,0.00242514443,0.0022662573,0.00208207499,0.00176049187,0.00189217227,0.00185757945,0.00184280844,0.00113686617,0.000893163029,0.000517189503,0.000875303987,0.000582862645,0.00120409532,0.00139476103,0.00169160217,0.0019755126,0.00197531306,0.00211653044,0.00223396323,0.00223740726,0.00162440678,0.00107533135,0.000720102107,0.00114226178,-0.000139617128,-0.000468363985,0.00041803252,-7.0665963e-05,-7.66264275e-05,0.000994613394,-0.000917986967,,,,-0.00139669422,,,
1201,37.4580002,2026-08-30T05:58:45.386000+0000,-20.91031364374665,154.34305230891667,0.0766100734,0.0762790218,0.0821705163,0.0760456845,0.07720384,0.0755972117,0.0745455623,0.071119763,0.069669269,0.0674094781,0.0676911995,0.0663921833,0.0656697899,0.0658501163,0.065681614,0.0659802631,0.0646249428,0.0645142347,0.0641998798,0.0624092557,0.0629536584,0.0615727827,0.0604079664,0.0608722828,0.0600067303,0.0595929399,0.0596489012,0.0582031496,0.0577899665,0.0571783185,0.056462232,0.0555418544,0.0548857078,0.0543678664,0.0545541942,0.0532651767,0.0531545207,0.0525463969,0.0519222692,0.051512368,0.0511923805,0.0509952642,0.0500105731,0.0484041795,0.0488694049,0.0479925163,0.0478140712,0.0478299297,0.0472195856,0.0468359552,0.0469656698,0.0457357615,0.0464927368,0.045045048,0.0449679717,0.0454159938,0.0449140109,0.0447913967,0.0439378247,0.0440197475,0.0443650745,0.0436734334,0.0442421399,0.0428204499,0.0435378291,0.0441743433,0.0426418446,0.0438870713,0.0441621281,0.0424429029,0.0433859825,0.0416780859,0.0416432954,0.0423085764,0.040077202,0.0422269776,0.0416069329,0.0391641334,0.0421759039,0.0382616892,0.0384560823,0.0382400863,0.0326879136,0.0379043184,0.0392762944,0.0355316177,0.040469829,0.0222146045,0.0215983167,0.0227078293,0.0212415252,0.0200664699,0.0215558242,0.0212369654,0.0215051435,0.0222951025,0.0209862869,0.0205226187,0.020383032,0.01959089,0.0189878866,0.0178678185,0.0161026157,0.0159281697,0.0143933203,0.0142347571,0.013961819,0.0132923275,0.0130355116,0.0122838402,0.0108916843,0.01109506,0.010248865,0.00877820794,0.00877806172,0.00810397323,0.00704800012,0.00756728509,0.00624495372,0.00645908341,0.00582611933,0.00543200132,0.00555673195,0.00551818544,0.00459494209,0.00443317508,0.00341335963,0.0039183232,0.00450137211,0.00429811329,0.00395202683,0.00358826248,0.00347786816,0.00325908232,0.00297639985,0.00292562367,0.00299177133,0.00261303224,0.00245885504,0.00267713517,0.00250864262,0.00185382471,0.0021288679,0.00175273593,0.00137888442,0.00114279625,0.0015008481,0.00181837834,0.00202965131,0.00205039559,0.00228732219,0.00298126275,0.00303104054,0.00244216714,0.00281952135,0.00246290071,0.00266988529,0.00178084557,0.00168571004,0.00125804532,0.000986439292,0.000808085664,0.000965031679,0.000637138612,0.00109212834,0.000874515972,-0.000366474153,-0.000896380399,-0.000703789876,,,,,
1202,37.5139999,2026-08-30T05:58:45.634000+0000,-20.91031367185332,154.34305229858333,0.0748101622,0.0704091191,0.0851805732,0.0713657588,0.0757938698,0.0746472329,0.0761356205,0.0675097704,0.0693892762,0.0672794506,0.0682411939,0.0634521618,0.0648897663,0.0669801086,0.0636615977,0.0647002459,0.0643549263,0.0645142272,0.062129885,0.0619292632,0.0611036643,0.0598027706,0.0593979806,0.0591623001,0.0586967468,0.0576829575,0.0586689338,0.0563831925,0.0557500161,0.0568283759,0.0541022941,0.0540819056,0.0540257506,0.0527478941,0.0528842211,0.0529651903,0.0527045391,0.0513864234,0.0515322909,0.0504823811,0.0497523844,0.0499552675,0.0491305962,0.0478442386,0.0479795262,0.0472727381,0.0466344133,0.0472004153,0.0463802367,0.0459467769,0.0462365933,0.0453066491,0.0447435305,0.0449656807,0.0440084562,0.0442763269,0.043764215,0.0436315052,0.0436978415,0.0433597192,0.0427050442,0.0422534458,0.0424922146,0.0420605689,0.0420179628,0.043154452,0.0422218703,0.0432770327,0.043602068,0.0414928384,0.0426359549,0.0415881276,0.0398534946,0.04133901,0.0399779603,0.0408382118,0.0416688509,0.0389768109,0.0411294736,0.0387164913,0.0370121635,0.0369777977,0.0340273865,0.0347946957,0.0370878503,0.0353937782,0.0363320485,0.0198179707,0.0223016907,0.0208111703,0.0209048502,0.0203997809,0.0205491278,0.020800285,0.0205984414,0.0212183818,0.0207295399,0.0201458875,0.019676283,0.0180641524,0.0181211475,0.0170510747,0.0157658625,0.0160514358,0.0145266,0.0134180272,0.0126650911,0.0124956025,0.011758781,0.0109571107,0.00952496938,0.00978834461,0.00940214284,0.00832151156,0.00770137273,0.00676729158,0.00679133367,0.00611061323,0.00553828618,0.00523241563,0.00478942366,0.00471529318,0.00474002818,0.00376148662,0.0042982297,0.0035064714,0.00307664368,0.0027616024,0.00297465548,0.0030713873,0.00259534875,0.00326165138,0.00224134186,0.002512665,0.00228012027,0.00222952431,0.00213582488,0.00189722213,0.00205303147,0.0016712246,0.00123260194,0.00132761896,0.00125251245,0.000736240298,0.000742283184,0.000746103469,0.000834099948,0.00104161259,0.000682914164,0.000753723085,0.000910716131,0.00172467367,0.00215443503,0.00210550288,0.00208279584,0.000996121671,0.00182308303,0.00115407328,0.000518999761,0.000421464443,0.000760060735,-0.000248004682,0.000259363558,0.000532061793,0.000297765248,-0.000588992611,0.000291227363,,,,,,,
1203,37.5900002,2026-08-30T05:58:45.882000+0000,-20.910313699959985,154.34305228825,0.0859803781,0.071539335,0.0834008008,0.0797958896,0.0757039413,0.0747073069,0.075855732,0.0706398487,0.0684493035,0.0677794963,0.0687412173,0.0654621273,0.065129742,0.067060113,0.0655015633,0.0656102002,0.0658848956,0.0648642257,0.0641698837,0.0631692857,0.0625436902,0.0613727756,0.0612080283,0.0593523458,0.0595967881,0.058183033,0.0577790327,0.0561033152,0.0550101623,0.0549785458,0.0536024608,0.0530220792,0.0533258729,0.0518279932,0.0520443171,0.0512952656,0.0508646145,0.050846491,0.0503623374,0.0499324277,0.0496024117,0.0493152924,0.0491306707,0.0488144085,0.0487898663,0.0481533483,0.0478953309,0.0482917167,0.0475319959,0.0470589884,0.0466890521,0.0460990295,0.045585636,0.045247376,0.0444897376,0.0436872281,0.0439747535,0.0434017815,0.0436578803,0.0435596406,0.0435149446,0.0423334725,0.0422824137,0.0413509198,0.0420183353,0.0421947502,0.0416719578,0.0426269583,0.0424319059,0.0414426923,0.0410259143,0.0413082689,0.0394740887,0.0399702117,0.0381200425,0.0398215763,0.0395440161,0.037354026,0.0392890647,0.0384693742,0.0355884507,0.0364584289,0.0333926976,0.0327023789,0.0354686379,0.0344161689,0.0331545249,0.0222144928,0.0220682155,0.0212576464,0.0204512775,0.0201761518,0.0202954616,0.0207466707,0.0208047982,0.0207446702,0.0210258085,0.020842135,0.0205225069,0.0192903969,0.0184174217,0.0173773207,0.0163121,0.0158776753,0.0148228761,0.0137143042,0.0132013671,0.0128219016,0.0122550493,0.0117134145,0.0105813034,0.0105446493,0.00913847238,0.00908790156,0.00830775499,0.00768372603,0.00721778255,0.00591706764,0.00554474397,0.00547883241,0.00508580124,0.00469168369,0.0044563855,0.00431783823,0.00425458606,0.00374282058,0.00360297598,0.00335790263,0.00327096833,0.00294769788,0.00390178524,0.00389823131,0.00310818665,0.00340977078,0.00272761052,0.00305750314,0.00317423465,0.00270594563,0.00234175194,0.00250969687,0.00231070677,0.00189528812,0.00190980162,0.00158314488,0.00124890183,0.00093248242,0.00115033577,0.00135780463,0.000939182821,0.00161016651,0.00167732651,0.00191133528,0.00189104921,0.00212195143,0.00189907837,0.0021922728,0.00151919539,0.000710274209,0.0008453849,0.000658196281,0.000677334028,0.000200054725,0.000358540681,0.000132830464,0.000180428964,-0.000344048138,0.000779388123,-0.00061576895,,,,,,
1204,37.7060013,2026-08-30T05:58:46.140000+0000,-20.9103137292,154.3430522775,0.0787907466,0.0757796317,0.0738411024,0.0761260465,0.0742440447,0.0722173825,0.0682759434,0.0693799332,0.0649293065,0.0643595159,0.0628811941,0.0635320395,0.0616096966,0.0626201034,0.0627515242,0.0619601049,0.0615148582,0.0605342165,0.0596398711,0.0588293001,0.0582137071,0.057052765,0.0563180894,0.0560524017,0.0560868531,0.0555931292,0.055429168,0.0546634756,0.0533503592,0.0525887832,0.0522426963,0.0509223081,0.0515960306,0.0513681211,0.0505344421,0.0497753583,0.0504147075,0.0501565859,0.0495923944,0.0489924885,0.0487224348,0.0483553186,0.0481707677,0.0480046496,0.0481403545,0.0476642139,0.0467866547,0.0463536009,0.0460045412,0.0454821959,0.0457126386,0.0446424969,0.0447187088,0.044409845,0.0441216156,0.0433385447,0.0430255458,0.043112196,0.0427579433,0.0428295322,0.0424848087,0.0421635173,0.0419027023,0.0416914187,0.0420788676,0.0425651781,0.0414720774,0.0418368429,0.0422416516,0.0411724523,0.0411958322,0.040518444,0.0398749076,0.0398019217,0.0391530208,0.0403364226,0.0394614972,0.0379144885,0.0378529951,0.0386881009,0.0359921493,0.0359184593,0.0327895731,0.0341627151,0.0362835452,0.0329234451,0.0348719582,0.0252170023,0.0216807406,0.0225600712,0.0211036429,0.020828411,0.020967681,0.02119896,0.0218770616,0.0223368201,0.0214279499,0.0215342846,0.0197445564,0.0190924834,0.0186195485,0.0176894162,0.016664153,0.0155297844,0.0151750008,0.0143064419,0.0140934968,0.0126740709,0.011867187,0.011615579,0.0107335001,0.0107568186,0.010080684,0.00919017661,0.00818003155,0.00746606942,0.00671016891,0.00636944547,0.0058871205,0.00568117667,0.00559806498,0.00474394951,0.00472863298,0.00429008109,0.00430683419,0.00409505889,0.00312518515,0.0036400822,0.00380314654,0.00406987453,0.00282414537,0.00289079314,0.00260114297,0.00285310531,0.00274151936,0.00318209687,0.00240945397,0.0025116615,0.00244744588,0.00199503778,0.00152550742,0.00208946038,0.00158340845,0.00130619446,0.000961535727,0.000694769085,0.00099241978,0.00123982469,0.00127131247,0.00129254174,0.00145995023,0.00172402628,0.00166366866,0.00203432469,0.00198121928,0.00164420588,0.000981076271,0.00171227881,0.000887641101,0.000250956044,0.000930881943,0.000474734115,0.000404842314,-0.000698551419,0.00026182516,0.000320674502,-0.000471196021,-0.000111303641,,,-0.00144176267,,,-0.000432341243
1205,37.8190002,2026-08-30T05:58:46.390000+0000,-20.91031375753335,154.34305226708332,0.0888308585,0.0627797991,0.0818511695,0.0803061202,0.0734241009,0.0719473884,0.0715960115,0.0708999559,0.0657792911,0.0664694831,0.0642711595,0.0676219761,0.0625796691,0.0649700686,0.064601481,0.0635500625,0.0626548231,0.062584199,0.0613898598,0.0595593005,0.0610137023,0.0589227378,0.0580980927,0.0580524094,0.0573868528,0.0565831475,0.0559991933,0.0566735193,0.0552004129,0.0539988503,0.0542727634,0.0529523753,0.0524560735,0.0522881486,0.0523544773,0.0513653755,0.0511747226,0.0507666059,0.0505223945,0.0498524904,0.0501624271,0.0490753092,0.0488907807,0.052044712,0.0516105145,0.0508645214,0.0501071289,0.0496342815,0.049145475,0.0481433719,0.0489739589,0.0479837842,0.0472498573,0.0475607738,0.0466123186,0.0459290445,0.0452658497,0.0446123555,0.0442279764,0.0442894995,0.0444447547,0.0438135229,0.0440628044,0.0437015966,0.0435990617,0.0444753356,0.0431121103,0.0436667837,0.0441715419,0.0437623337,0.0440757647,0.0433884598,0.0408151522,0.0425524861,0.0400840491,0.0411781408,0.0416841879,0.039468281,0.0414080732,0.0387549624,0.0374808535,0.0376195237,0.0341331884,0.0365276448,0.0356402099,0.0347910449,0.0375696793,0.0258237906,0.0219774954,0.0218868256,0.0208503753,0.0199050866,0.0208343454,0.0213456415,0.0208737478,0.02161346,0.0205845609,0.0204809085,0.0202011652,0.019749105,0.0189061761,0.0175860375,0.0170407593,0.0158964023,0.0148416338,0.0139530627,0.0137101216,0.0130507117,0.0120238131,0.0117422231,0.0113801472,0.0105834566,0.00990733504,0.00956685562,0.0083767036,0.00758277811,0.00733688287,0.00726616941,0.00660383888,0.00600788835,0.00616474915,0.00490062777,0.0052852896,0.0046167383,0.00432348717,0.00441173185,0.00397183467,0.00401672069,0.00405978505,0.00348651921,0.00361085264,0.00396756968,0.00284806732,0.0035101776,0.00305878557,0.00294963643,0.00311722327,0.0021296104,0.00210540858,0.00272286637,0.00254314952,0.00142686022,0.00149060669,0.00146318041,0.00133836549,0.00140146911,0.00119903986,0.00171641214,0.00170794223,0.00180926546,0.00198676321,0.00207085884,0.00241048168,0.00271104788,0.00245784642,0.00233075419,0.0022775887,0.00191882811,0.001664276,0.000237768516,0.00115797343,0.00106224185,-0.000227058306,0.000680406112,9.18046571e-05,0.000341893174,0.00141175743,-0.00110647036,-0.000738984905,,,,,
1206,37.9319992,2026-08-30T05:58:46.639000+0000,-20.910313785753342,154.34305225670832,0.0845713615,0.0879402086,0.0888016075,0.0867764056,0.0864042491,0.0841175169,0.0816562548,0.0775700659,0.0768393129,0.0756295174,0.0729511529,0.0724318549,0.0719995871,0.0702500492,0.0706014261,0.0705199391,0.0694947466,0.0686341822,0.0676598325,0.0670293272,0.066393733,0.065582715,0.0646781772,0.0642524883,0.0645169392,0.0639932752,0.0633793697,0.0623137504,0.0621306933,0.0606191792,0.059833087,0.0595127083,0.0581863038,0.0578983203,0.0573546477,0.0565255061,0.0562048554,0.0553867333,0.055102475,0.0550625697,0.0549324565,0.0542753376,0.0540209152,0.0509150475,0.0503211953,0.0487957522,0.0490090102,0.0492369644,0.0483091064,0.0482179523,0.0482490771,0.0473687351,0.0477242433,0.046664305,0.0463150032,0.0466109291,0.0461669862,0.0463029444,0.0460680686,0.0470293462,0.0453245528,0.0457935818,0.0453032143,0.0451423079,0.0459498167,0.0460559465,0.0446922742,0.0463666096,0.044431176,0.0444019847,0.0459056236,0.043468684,0.0443762988,0.0430949032,0.0403682813,0.0446950309,0.0420248359,0.0426531881,0.042707935,0.0400816686,0.0405346714,0.0412323847,0.0341458246,0.0372352488,0.0380143337,0.0321685784,0.0433374681,0.0225451477,0.0219988916,0.0224881023,0.0218315292,0.0207261145,0.0218653399,0.0212767329,0.0213047527,0.0229243487,0.0209053997,0.0212317389,0.020861892,0.0193298925,0.0193770137,0.0182768106,0.0171314888,0.016687179,0.0156324636,0.0145239066,0.0143109635,0.0138616078,0.011794663,0.0123331193,0.0106611038,0.0106143542,0.0102782827,0.00898789521,0.00908775255,0.00737391412,0.00647808053,0.00657735765,0.00569502637,0.00556902308,0.005305795,0.00509166904,0.00433628447,0.00468774792,0.00434448943,0.00396272168,0.00340279075,0.00302762375,0.00325068296,0.00417741481,0.00281200209,0.00359902275,0.00265007908,0.00267273583,0.00210214523,0.00246399292,0.00263247569,0.00213556364,0.00225134427,0.00205827854,0.00197780575,0.00132061914,0.00137356762,0.00140534318,0.000919934129,0.000542539405,0.000539809,0.0015070939,0.00116877048,0.00181045174,0.00150829763,0.00186250382,0.00174202095,0.00207223627,0.00167869451,0.00120131369,0.00169806392,0.000819462817,0.00111527881,0.000679490389,0.000150812091,0.000166696496,0.00073970994,0.000510487007,0.000495841494,0.000270686811,-0.000362743856,-0.000403784448,,,-0.00138535374,,,
1207,38.0629997,2026-08-30T05:58:46.888000+0000,-20.910313813973335,154.34305224633331,0.0705319718,0.0799807981,0.0770720914,0.0737267137,0.0762744695,0.0747676715,0.0726066008,0.0701002255,0.0694793835,0.0678395703,0.0660011247,0.0655517578,0.0663295314,0.0649900585,0.0657713637,0.064899832,0.0643546954,0.0632241815,0.0625798404,0.0617493875,0.0608137958,0.0609927364,0.0595083013,0.0588626154,0.0588970631,0.0578834638,0.0573796183,0.0567640513,0.056401059,0.0550596006,0.0546034984,0.05441311,0.0534765944,0.0527485609,0.0527348891,0.0519056879,0.0515550338,0.0505369194,0.0506726019,0.0502526909,0.0493625253,0.0493954085,0.049051106,0.048735477,0.0491120331,0.0479172356,0.0473512448,0.0475301296,0.0470933691,0.0461132973,0.0465550348,0.0456944853,0.0458893254,0.0456783921,0.0447080955,0.044973094,0.0443882905,0.0443936139,0.0440681651,0.0445491597,0.0436143279,0.0436936542,0.0438837036,0.0435231477,0.0434107184,0.043316666,0.0427724905,0.0435264371,0.0428408012,0.0436716378,0.0434155539,0.0414990559,0.0426977612,0.0414378494,0.040733356,0.0411632136,0.0421273895,0.0412006825,0.0404711775,0.0387428701,0.0407541096,0.0359923169,0.034257073,0.0387622193,0.0347887911,0.0367868543,0.0365759283,0.0217691138,0.0228728317,0.0226119496,0.0213752761,0.0213296618,0.0225388035,0.0212303195,0.0221683234,0.0229077209,0.0217287298,0.02231507,0.0206751153,0.0201231651,0.0198903549,0.0183601081,0.0180747211,0.0169104766,0.0153658129,0.0157072581,0.0142443199,0.0137950238,0.0128080156,0.0128065441,0.0121745858,0.0121677741,0.0104517639,0.00956150144,0.00937135331,0.00824764185,0.0081518665,0.00737113738,0.00697879819,0.00669274107,0.00572938705,0.00643527601,0.00536983274,0.00528128166,0.00510804681,0.00519627659,0.00411628373,0.00451106485,0.00425411947,0.00458087586,0.00387574453,0.00346312393,0.00370481377,0.00354810618,0.00320844445,0.00333145214,0.00301097613,0.0031948532,0.00300059584,0.00269693602,0.00275557302,0.00248732464,0.00210934435,0.00137020182,0.00179409492,0.00165613228,0.0018430599,0.00170023832,0.00204210775,0.0024342027,0.00228246255,0.00300678378,0.00269618956,0.00289600738,0.00267207506,0.00282436889,0.00281103747,0.00118264998,0.00152891176,0.00154397497,0.00148661621,0.000824396033,0.00118011096,0.000424738508,0.000544699375,0.000965055544,-0.000440581236,-0.00033326773,-0.000735905953,,,,,-0.000356813893
