sequence,pressure,datetime,latitude,longitude,c_400.9,c_403.2,c_405.3,c_407.1,c_408.9,c_410.9,c_413.5,c_417.6,c_422.2,c_427.4,c_432.0,c_436.4,c_440.2,c_444.2,c_448.5,c_452.5,c_456.7,c_460.6,c_464.8,c_469.2,c_473.8,c_478.7,c_483.2,c_487.6,c_491.8,c_496.0,c_500.5,c_505.0,c_509.5,c_514.4,c_518.7,c_523.4,c_527.7,c_531.6,c_535.8,c_539.7,c_544.2,c_548.3,c_552.8,c_557.0,c_561.5,c_565.6,c_569.8,c_573.6,c_577.3,c_581.4,c_585.3,c_589.6,c_593.5,c_598.1,c_602.3,c_607.0,c_611.5,c_616.0,c_620.4,c_624.7,c_628.9,c_633.0,c_637.3,c_641.3,c_645.8,c_649.8,c_654.4,c_658.6,c_662.9,c_667.0,c_671.3,c_675.4,c_679.3,c_683.2,c_686.9,c_690.3,c_694.1,c_697.6,c_701.0,c_704.4,c_707.9,c_711.2,c_714.4,c_717.9,c_720.9,c_724.4,c_728.3,c_730.5,c_734.0,c_737.2,c_740.0,a_400.7,a_403.0,a_404.8,a_406.8,a_408.7,a_410.5,a_413.4,a_416.9,a_421.5,a_426.7,a_431.5,a_435.5,a_439.3,a_443.2,a_447.4,a_451.5,a_455.5,a_459.6,a_463.4,a_468.0,a_472.4,a_477.1,a_481.7,a_486.2,a_490.4,a_494.6,a_498.9,a_503.1,a_508.0,a_512.5,a_517.0,a_521.6,a_526.1,a_530.1,a_534.2,a_538.4,a_542.5,a_546.8,a_551.0,a_555.3,a_559.6,a_563.9,a_568.1,a_572.7,a_576.6,a_580.5,a_584.4,a_588.6,a_592.9,a_597.1,a_601.4,a_606.0,a_610.5,a_614.7,a_619.4,a_623.5,a_627.9,a_632.0,a_636.0,a_640.2,a_644.5,a_648.8,a_653.2,a_657.3,a_661.6,a_665.9,a_670.1,a_674.0,a_678.0,a_682.0,a_685.6,a_689.4,a_692.9,a_696.5,a_699.9,a_703.3,a_706.7,a_709.9,a_713.2,a_716.9,a_720.1,a_723.7,a_726.4,a_729.2,a_732.6,a_735.9,a_738.3
1174,9.51200008,2026-08-30T13:52:36.333000+0000,-20.92427247155498,154.35142461011003,0.067058675,0.0707338154,0.0681924075,0.0651673675,0.0651153177,0.0650086254,0.0651653484,0.0610345751,0.0645111203,0.0636512935,0.0633791983,0.0610990897,0.0605267733,0.0597071834,0.0584167168,0.0585234091,0.0577200428,0.0567194186,0.0556731969,0.0553226396,0.0543761216,0.0531351455,0.052678626,0.0523338839,0.0515873916,0.0515236855,0.0516287945,0.04954312,0.0501709618,0.0488803387,0.0486461222,0.0468085632,0.0473713167,0.0469633862,0.0460987724,0.0456787348,0.0453980789,0.0450490192,0.0443248115,0.0446958467,0.0444139019,0.0441758446,0.0442294404,0.0439305641,0.0435544923,0.0430357046,0.0426583402,0.0423755236,0.0419786274,0.0418059677,0.0412606709,0.0412802175,0.0410422459,0.039720647,0.0393949784,0.0394507311,0.039053753,0.0392264687,0.0398683138,0.0390851274,0.0379928723,0.0385850705,0.0381896645,0.037636593,0.038614057,0.0378793776,0.0384105034,0.0390329473,0.0374126621,0.0393056013,0.0382083617,0.0358994603,0.0378017537,0.0342975296,0.037188489,0.0371357687,0.0351288095,0.0354155526,0.0362717845,0.0323851854,0.0329085439,0.0328513309,0.027995456,0.0315824039,0.030418247,0.0303498376,0.032855358,0.0219302792,0.019855883,0.0215561669,0.0189415608,0.0185472108,0.0185774341,0.0162987318,0.0160468072,0.0159227792,0.0132901222,0.0138326995,0.0129020084,0.0121680778,0.0116832666,0.0111621842,0.010355968,0.00994066708,0.00859401748,0.00753545342,0.00706063351,0.00645935303,0.00643151486,0.00609803852,0.00502502965,0.00479739672,0.00431128219,0.00363985077,0.00408876594,0.00316484598,0.00234895409,0.00187011436,0.00143872295,0.00133370538,0.00150963431,0.0010345733,0.00080736028,0.000877860584,0.00030367705,-8.80893786e-05,0.000401082914,0.000104072737,1.33810099e-05,-0.000212705578,0.00872975588,0.00896556117,0.00866419636,0.00856444612,0.00795215182,0.00845397636,0.00891630352,0.00842092931,0.00840552337,0.00840893202,0.00779857999,0.00744790444,0.00694066472,0.00679038884,0.00635179505,0.00573112117,0.00587397907,0.00540477969,0.00552972732,0.00500448653,0.00534917833,0.00508140773,0.0054000821,0.00563687598,0.00466520013,0.00435494073,0.00374298124,0.00359354494,0.00265739928,0.00193931442,0.00210419041,0.000936906319,0.00106889941,0.000531462487,-0.000497314148,0.000497314148,,,,,,,,
1175,9.5880003,2026-08-30T13:52:36.581000+0000,-20.924272554634978,154.35142452827003,0.06669873,0.0693539307,0.0660125241,0.066787459,0.0663953945,0.0654086992,0.0652454421,0.0657547116,0.065811269,0.0644114539,0.0648993775,0.0626092553,0.0615569428,0.0609473549,0.0598268919,0.0599336065,0.0586602353,0.0587696135,0.0583333969,0.0572928414,0.0559963137,0.055255346,0.0543588325,0.0538040847,0.0538676009,0.0533038862,0.052589003,0.052383326,0.0519011617,0.0510605425,0.050556317,0.0492087454,0.0486114994,0.0488535725,0.0481289588,0.0483789258,0.0478182696,0.0473292135,0.0467950106,0.046486035,0.0464541018,0.045436047,0.0453396551,0.0450507961,0.0442747325,0.0437459573,0.0429785922,0.0434557758,0.0433288738,0.0432861634,0.0430807881,0.0420102365,0.041582182,0.0411205441,0.0403148644,0.0408806205,0.0408736579,0.0411564,0.0409682617,0.0413550958,0.0403228775,0.0406251177,0.0390297323,0.0391266719,0.0392741337,0.0397294648,0.039370615,0.0412731245,0.0400729179,0.0394159481,0.038548816,0.0376600251,0.0368524529,0.0362683348,0.0365494043,0.0371467769,0.037919879,0.0380766653,0.0364329182,0.0341863371,0.0341597088,0.0316924751,0.0293064453,0.031473171,0.0329285339,0.032879442,0.0370942988,0.0213242434,0.0205598269,0.0211201068,0.0201255158,0.0200911425,0.0195713602,0.0174826477,0.0175207295,0.0167267341,0.0154640805,0.0154966703,0.0137759987,0.0134820649,0.0127372826,0.0126861874,0.0121199759,0.0107446862,0.0101080565,0.00930948835,0.0088746734,0.00797339715,0.00697555812,0.00689210324,0.00627909834,0.00539146783,0.00515535008,0.00517393695,0.00417285506,0.00400892366,0.00305303559,0.0027541921,0.00215280312,0.00190776959,0.00176370086,0.0017386449,0.00191143365,0.00150195742,0.00161777704,0.00059600448,0.00126517285,0.000838189619,0.0008675016,0.000871444063,0.000613908225,0.000709706917,0.000518353307,0.000298627885,0.000386335625,,,4.50239895e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,9.66399956,2026-08-30T13:52:36.829000+0000,-20.924272637714978,154.35142444643003,0.0642187744,0.0653239191,0.0698525384,0.0625974834,0.0649754629,0.0649087578,0.0680355057,0.0651347861,0.0643613636,0.0657715499,0.0645094886,0.0612093806,0.059197057,0.0615374669,0.0585770085,0.0595637225,0.0587603524,0.0586697273,0.0575935133,0.0569929555,0.0556964315,0.0544654727,0.0546389669,0.054214213,0.0537777245,0.0526040159,0.052489128,0.0519134551,0.049711287,0.0503606498,0.0488064215,0.0475988351,0.0479115993,0.0474936776,0.0475290716,0.0465690419,0.046758391,0.0458093323,0.045865126,0.0457961522,0.0454342291,0.0445661768,0.0445497893,0.0443309247,0.0439548604,0.0440560691,0.0422786772,0.0424658321,0.0428788848,0.0422561057,0.0422906652,0.04157006,0.0413619652,0.0413603373,0.04086468,0.0404604748,0.0402735546,0.0404263288,0.0399082229,0.0400850847,0.0401628911,0.03921514,0.0396597609,0.0387466885,0.0390241519,0.039959494,0.0389306806,0.0405632406,0.0398130901,0.0389161818,0.0387291126,0.0388003774,0.0363528542,0.0384887569,0.0369998217,0.0379471406,0.0393701419,0.0360267833,0.0378728509,0.0370760113,0.0320391133,0.0327915102,0.0319349915,0.0384113714,0.0444561765,0.0462865122,0.0473509282,0.0226841215,0.0218797047,0.0212799571,0.0203653835,0.0200610049,0.0189712234,0.0181225222,0.0170006081,0.0161266122,0.0158939995,0.0149265863,0.0140159195,0.0131919999,0.0126772057,0.0122461217,0.011399922,0.0102846297,0.0100879902,0.00907943491,0.00788463652,0.0077833645,0.00671552401,0.00687207188,0.00579906953,0.00535144517,0.00480532181,0.00521390047,0.0040828241,0.00392890302,0.00293300278,0.00311414921,0.00272275927,0.00176772906,0.00207366771,0.00200862018,0.00178141007,0.00155192823,0.00102774613,0.00106598251,0.000845169066,0.000548176991,0.000987506937,0.000341455045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,9.73600006,2026-08-30T13:52:37.082000+0000,-20.924272722469958,154.35142436294004,0.0830488503,0.0880340263,0.0866426677,0.0860675871,0.0884655565,0.0875088423,0.0880155861,0.0867849141,0.086871475,0.0856816769,0.0842396244,0.0819495171,0.0816271901,0.0794476047,0.0801271498,0.0793838799,0.0786804855,0.0776098743,0.0766436681,0.0765231103,0.0747265965,0.074615635,0.0730291307,0.0719043761,0.0720078945,0.0707641914,0.0701493025,0.0687236339,0.0678014606,0.0672708303,0.0665665939,0.065628998,0.0656017587,0.0641938299,0.0635692328,0.0625992045,0.0612285472,0.0605694987,0.0592552945,0.0584863126,0.0575543903,0.0563663468,0.0546899661,0.0441711284,0.0437150784,0.0434363261,0.042978961,0.0429961458,0.0426592268,0.0421864465,0.0424909666,0.0419402681,0.0419720896,0.0410803929,0.0410846919,0.0404604562,0.0399435237,0.039456293,0.0395781808,0.0399450548,0.0401028916,0.0398451798,0.0386298336,0.0386467837,0.0388442464,0.0385995843,0.0389307812,0.0391033776,0.0395132862,0.0395764522,0.0378394797,0.0374908522,0.036623463,0.0358495079,0.0356307328,0.0373282284,0.0361114368,0.0362082794,0.0353245549,0.0332880057,0.0326014049,0.0316741392,0.0293078776,0.0314742886,0.0329289474,0.0316488668,0.0352427624,0.0191140175,0.0213495791,0.021019835,0.020145243,0.0200308748,0.0190410726,0.0175023619,0.0176004656,0.0158064812,0.0154838506,0.0146464799,0.0145758064,0.0130718974,0.0130671207,0.0119760362,0.011659828,0.0105245439,0.00964793004,0.00884936191,0.00813456811,0.00723330677,0.0072254776,0.00629203022,0.00547902891,0.00540140271,0.00512529025,0.00460388092,0.00467279879,0.00318887853,0.0034829888,0.00227413187,0.00253272662,0.00209769607,0.00186363154,0.00133858924,0.00196139235,0.00110190804,0.000807729375,0.000775975001,0.00108515332,0.000488176913,0.000817522407,0.000761479198,,1.97654299e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,9.80599976,2026-08-30T13:52:37.331000+0000,-20.92427280588502,154.35142428076998,0.0479288734,0.0755440444,0.0658526942,0.0581676476,0.0649456158,0.063718915,0.0636956915,0.0587150119,0.0649116039,0.0616417825,0.0627697557,0.0571696572,0.0598373413,0.0585777499,0.0557573065,0.0571840368,0.0569306388,0.0559300147,0.0540938266,0.054853268,0.0540067516,0.0528357998,0.0516893044,0.0520245396,0.0512880608,0.0514243506,0.0517294742,0.0500238016,0.0500716195,0.0512409806,0.0493067354,0.0492891259,0.0499418974,0.0483939759,0.0500693768,0.0504693538,0.0505286977,0.0500696562,0.0499354526,0.050456468,0.050384555,0.0508165136,0.0516001396,0.043131303,0.0429952517,0.0424064845,0.0418790951,0.0418362468,0.0416692868,0.0416564234,0.0416808687,0.0414000899,0.0412418619,0.0399201699,0.0397244878,0.0391202867,0.0396534055,0.0392962098,0.0397481322,0.0392450429,0.0386829078,0.0386052132,0.0376498736,0.0382768176,0.0379942805,0.0381996296,0.0384108648,0.038893532,0.0385335088,0.0388667472,0.0379998572,0.0364313051,0.0358839817,0.036690075,0.0355313197,0.0365487784,0.036491897,0.0360485986,0.0363546982,0.0395778902,0.0377510153,0.0350533798,0.0385066122,0.0375326239,0.0385666266,0.0431358628,0.0426191986,0.0208038669,0.0209894385,0.0210596677,0.0191050675,0.018780712,0.0189109109,0.0176222082,0.0165802836,0.015166332,0.0145737398,0.0150163649,0.0127356937,0.013121794,0.0127170319,0.0121759549,0.0116297537,0.0102644721,0.00889785402,0.00954928808,0.00835450646,0.00823325291,0.00693542091,0.00683198916,0.00671898713,0.00582137052,0.00503524905,0.0048138448,0.00408276822,0.00373884221,0.00355295418,0.00279407483,0.00252267602,0.00231764279,0.00198358484,0.00172854052,0.00155135477,0.00149188819,0.0012177109,0.00159594708,0.000725123158,0.000778160407,0.000867523835,0.000801493879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,9.87699986,2026-08-30T13:52:37.581000+0000,-20.924272889634977,154.35142419827002,0.0954689384,0.0884241313,0.100392759,0.0947377235,0.0945456699,0.0951489806,0.098485738,0.0944650993,0.0928316787,0.0916618779,0.0895498693,0.0858897716,0.0846974477,0.0859078541,0.0824974254,0.0830141604,0.0823807642,0.0818101391,0.0804939494,0.0801634043,0.0793168917,0.0782059208,0.077069439,0.076764673,0.0764781982,0.0744244903,0.0751096159,0.074893944,0.0726517588,0.0739211217,0.0720868707,0.0705192462,0.0712820217,0.0694440901,0.068969503,0.0686094835,0.068558827,0.0679697841,0.0676555783,0.0667665973,0.066294685,0.0664466545,0.0652602836,0.0597914569,0.0597654209,0.0589566752,0.0583893023,0.0577364676,0.057659518,0.0579566397,0.0575710461,0.0567601994,0.0566919073,0.0557601713,0.0554144681,0.0546602532,0.0544533655,0.0544861741,0.0543481037,0.0542450175,0.053762909,0.0538152382,0.0528899245,0.0515868813,0.052764345,0.0530696958,0.0523609444,0.053883642,0.0531836674,0.0529369675,0.0524001531,0.0500616841,0.0502244607,0.0513206497,0.0482619964,0.0510495678,0.0499928035,0.0492296144,0.0502458327,0.0477491692,0.046742443,0.0460249744,0.0425282866,0.0444942713,0.0453280844,0.0464369506,0.0480798557,0.0232737567,0.019749321,0.0211995747,0.0209749583,0.0195705909,0.0190107711,0.0179020762,0.0166301671,0.0160362069,0.0149536151,0.0146262813,0.0138456067,0.0138917146,0.0135969454,0.0126858754,0.0121196778,0.0114443991,0.0103278011,0.0097592324,0.00858445372,0.00843319669,0.00742537389,0.00732194912,0.00696895272,0.00634133304,0.00551521778,0.00435382314,0.00472275354,0.00378881837,0.00356293656,0.00279405201,0.00256264466,0.00315760612,0.00216356176,0.00213852013,0.00213133218,0.00198186585,0.00144769624,0.00136593357,0.000905117369,0.00113816606,0.000567540061,0.000991514651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,9.94699955,2026-08-30T13:52:37.830000+0000,-20.924272973050044,154.35142411609996,0.0702489614,0.0709942058,0.0773628727,0.0680178329,0.0699657947,0.0682290867,0.0713058561,0.0683752373,0.0696418285,0.0721220374,0.0736700445,0.0709899217,0.0718376115,0.0715180263,0.0698176101,0.0689043477,0.0683309361,0.0680103227,0.0665241331,0.0667035803,0.0659770817,0.0643361211,0.0650596395,0.0633948669,0.0634783953,0.062864691,0.0630598143,0.0622941479,0.0608519614,0.0610713139,0.0609770566,0.0584094226,0.058222197,0.0575142689,0.0569596849,0.0569096692,0.0562490188,0.0566199794,0.0557157695,0.05528678,0.0547848828,0.0547768474,0.054450497,0.0597916842,0.0593656525,0.0595869273,0.0588695519,0.0591267161,0.0578797571,0.0575368367,0.0578911677,0.0565702207,0.0564818457,0.0554200709,0.0540143549,0.0540701449,0.0539032742,0.053786099,0.0535180494,0.0533649884,0.0530429184,0.0514952838,0.0521799922,0.050706964,0.0512244254,0.0521197803,0.0509010516,0.0519238152,0.0522839166,0.0497173108,0.0501705967,0.0491622388,0.0464251414,0.0481414422,0.0465828963,0.046460554,0.0481138527,0.0453507081,0.0440169387,0.0442803018,0.0391835868,0.0402160995,0.0378792584,0.03993503,0.0409683734,0.0409865566,0.0390288122,0.0220235996,0.0212591756,0.0203593932,0.0203547683,0.0194303915,0.0176305827,0.0179318655,0.0166899674,0.015356034,0.0153834792,0.0145761389,0.0133054741,0.0135015864,0.0118168462,0.0119557763,0.0116295824,0.0100443093,0.00938770454,0.00856913906,0.00763436826,0.00771313487,0.0064253239,0.00689189322,0.00600891234,0.00542129204,0.0048751845,0.00447378401,0.00394271826,0.0030887879,0.00289290212,0.00215401873,0.00238260557,0.00194756419,0.0015735022,0.00137847289,0.000971302798,0.000971836387,0.0011376685,0.000945905456,0.000605093082,0.000308146875,0.00075753947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,9.97200012,2026-08-30T13:52:38.084000+0000,-20.92427305814,154.35142403228,0.0635290369,0.0676942244,0.0691829398,0.0628478751,0.0659957901,0.0653091148,0.0655158982,0.064295277,0.0660718754,0.0640320554,0.06323006,0.0611999892,0.0600676574,0.0602780655,0.0592276454,0.0589443929,0.0589509755,0.0581403561,0.0563041866,0.0564436242,0.0553071275,0.0546761602,0.0545496903,0.0535049178,0.0533684529,0.0525047407,0.0521998778,0.0518141985,0.0508120172,0.0504513718,0.049137108,0.04896947,0.0490022488,0.0477243215,0.0475997329,0.0473297127,0.0463790633,0.0465000309,0.045785822,0.0460268259,0.0450349338,0.0448768996,0.0446205474,0.04361175,0.0430757292,0.0426370129,0.0422696471,0.04221683,0.0416698866,0.0418069772,0.0416213013,0.0409903191,0.040921919,0.0401801169,0.0399243757,0.03945015,0.0393832736,0.0391460955,0.0388380364,0.0392449796,0.0386529192,0.0386452973,0.0378400199,0.0378869958,0.0381144583,0.0379398093,0.0376010872,0.0388538539,0.03831397,0.0385573916,0.037920706,0.0373823792,0.035575334,0.0363616832,0.0353532024,0.0348709375,0.0361143276,0.0353212729,0.0354776084,0.0337311029,0.0325945467,0.0316872261,0.0279605445,0.0301263593,0.0319497064,0.0306578018,0.0343099162,0.0219535641,0.0204091221,0.0221193638,0.0204547457,0.0201803539,0.0191805251,0.0187818427,0.0173499249,0.0167959798,0.0157334395,0.0151261063,0.0139154475,0.0130415559,0.0128468163,0.0121957464,0.0114095537,0.0109642809,0.00913768541,0.00927912723,0.00810436066,0.00767312339,0.00715530012,0.00681187585,0.00614889758,0.00555127906,0.00530516263,0.00500376709,0.00408270955,0.00382879074,0.00351289241,0.00283401366,0.00238259975,0.00189754763,0.00148350513,0.00185846118,0.00178129389,0.000911839074,0.00109766982,0.00134590827,0.000785095326,0.000778142014,0.000807550154,0.000751546526,0.000244054492,0.000229873083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,9.99100018,2026-08-30T13:52:38.331000+0000,-20.92427314088502,154.35142395077,0.0652790293,0.0642042533,0.0683429316,0.0642678365,0.0638657883,0.064209111,0.0657558963,0.0644752532,0.0648518577,0.0628120676,0.062560074,0.0593099855,0.0591976531,0.0601880625,0.0574976504,0.0575343855,0.0570109785,0.0563603528,0.0556941777,0.0542836264,0.0544871315,0.0527461618,0.0524796955,0.0527349152,0.0515884496,0.0510247424,0.0518198758,0.0501141995,0.0496220179,0.0495813675,0.0484771058,0.0478394702,0.0476022474,0.0465843156,0.0466297343,0.0458997153,0.0458590649,0.0454300307,0.0450258255,0.045326829,0.0445749275,0.0441769026,0.0438305475,0.0441717505,0.0442757271,0.0437470116,0.0428296477,0.0426868312,0.0430298857,0.0423369743,0.0425912999,0.0417103209,0.0417719185,0.0406201184,0.0404143743,0.0404001512,0.0403932743,0.0399760939,0.0402980372,0.0400849767,0.0404429175,0.0390352979,0.0392400175,0.0393069945,0.0393044576,0.039859809,0.0393710844,0.0405238569,0.0407839678,0.0381273888,0.0398107059,0.0393323824,0.0366853364,0.0391016863,0.0370032005,0.0372609384,0.0402343273,0.0362912752,0.0365976095,0.0361811072,0.0320445448,0.0328172259,0.0305805486,0.0308263563,0.0361997113,0.0321878009,0.0347099155,0.0202235691,0.0206091255,0.0211793687,0.0204847269,0.0187903438,0.0185205229,0.0180318374,0.0156599246,0.0161259938,0.0147334225,0.0138961049,0.0126854461,0.0127715617,0.0126968063,0.0119857443,0.0106895594,0.0105142808,0.0100976927,0.0080891205,0.00788435992,0.00700312247,0.00647530053,0.00711188093,0.00603889721,0.00532127963,0.00460516568,0.00443376787,0.00390270376,0.00348879118,0.00318289129,0.00255400594,0.00215260033,0.00213754573,0.00189349556,0.00137846521,0.00143129518,0.00102183945,0.000977670774,0.00094590144,0.000135091774,0.000308144488,0.000627544126,0.000341541076,2.40537483e-05,,4.85587225e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,10.0089998,2026-08-30T13:52:38.580000+0000,-20.924273224300002,154.3514238686,0.0688390508,0.0626542568,0.0676329434,0.0651278943,0.0640058219,0.0633091331,0.0638259202,0.0659452826,0.0630518943,0.0635020882,0.0615201034,0.0612300113,0.0581576973,0.05841811,0.0583376847,0.0579044409,0.0571010225,0.0576203912,0.0567042232,0.055133678,0.0538771674,0.0534162074,0.0535597317,0.0532149673,0.0533784963,0.0516147912,0.0516199246,0.0522942506,0.0504520647,0.0497514158,0.0498071536,0.0479295105,0.0485322848,0.046874363,0.0471497737,0.0465697609,0.0466791056,0.0463400744,0.0455558673,0.0457068756,0.0450349823,0.0448069461,0.0446205959,0.0459318012,0.0447557792,0.0442170724,0.0439097062,0.0431468897,0.0431099422,0.0426370203,0.0426513255,0.0420803241,0.0423919037,0.0413800925,0.0415543504,0.0408601277,0.0400732532,0.0398560762,0.0397080258,0.0401249714,0.0394829214,0.0391353108,0.0384200327,0.0381870121,0.0382144712,0.0385298245,0.0386911072,0.0390038937,0.0384640284,0.0384774655,0.0379208066,0.0367425121,0.0359654948,0.0354018696,0.0365434065,0.0355611593,0.0356045663,0.0362215228,0.0341278613,0.036111366,0.0317248031,0.0310474783,0.0293007679,0.0291365273,0.0289997738,0.0316477083,0.033379674,0.0240735449,0.0214390811,0.022419313,0.0205946844,0.0208103023,0.0197904762,0.0188317783,0.0181898903,0.0168059524,0.0163833927,0.0157660805,0.0141954105,0.0138315288,0.0135067925,0.0129457125,0.0118795279,0.0112042576,0.0110176699,0.00976910163,0.00780433789,0.00819309894,0.00766529329,0.00756186899,0.00770888897,0.00555126881,0.0059751533,0.00582376914,0.00492269546,0.00435877265,0.00355289434,0.00319400104,0.00334258098,0.0029675432,0.00225348165,0.00226845685,0.00208129128,0.00203183363,0.00201766216,0.00141589344,0.00143509451,0.000898138853,0.000867544441,0.00111154921,0.000244062205,5.98894549e-05,0.000148571446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,10.0270004,2026-08-30T13:52:38.829000+0000,-20.92427330771498,154.35142378643002,0.0631590411,0.0678143054,0.0738529488,0.0648778751,0.0671058521,0.0655391738,0.0677459314,0.0628753081,0.0666719154,0.0648321286,0.0651601255,0.0610600486,0.0618377328,0.0616281368,0.0591977239,0.060284473,0.0585710555,0.0588504262,0.0581542589,0.0572837107,0.056087207,0.0549562462,0.054339774,0.0540050007,0.0540685356,0.0529048219,0.0530699603,0.0527542904,0.051262103,0.051931452,0.0500471853,0.0499295406,0.0491523184,0.0487043932,0.0484998077,0.0479197949,0.0483391434,0.0479401052,0.0478758998,0.0470369048,0.0467650108,0.0462269858,0.046050638,0.0440118425,0.0429958254,0.0433571152,0.0432797521,0.0426869355,0.0431099869,0.0428370535,0.0421613492,0.0424903259,0.0419118926,0.0415900722,0.0415543281,0.0406701043,0.0405432321,0.0405760631,0.0408380143,0.0397449657,0.0407629237,0.0390953161,0.038560044,0.0390570238,0.0394344889,0.0387498401,0.0402911305,0.0395339243,0.0389840715,0.0399375297,0.0370208919,0.0390226133,0.0371156186,0.0362620167,0.0370935723,0.0360413454,0.0364647657,0.0382717289,0.0342080705,0.0340515748,0.0332450196,0.0287076924,0.033260949,0.0291366689,0.0307398271,0.0358576365,0.0292694792,0.0199435093,0.0219190456,0.0219793096,0.0199946407,0.020620279,0.0192404669,0.0165417604,0.017739838,0.0158659257,0.0150233647,0.0155360559,0.0131353922,0.0131915165,0.0133667607,0.0114157014,0.0118695106,0.0102742426,0.00937764719,0.00904909149,0.00759432139,0.00768309413,0.00766528165,0.00657185586,0.00597888511,0.0057912739,0.00480515091,0.00501374993,0.00404270086,0.00360877626,0.00354288938,0.00233398727,0.00233257143,0.00231752964,0.00162348151,0.00181844854,0.00128128612,0.00094182312,0.00127766584,0.00077589904,0.000725080376,0.000658138946,0.000567556068,0.00045155143,0.00019406018,,0.000388578512,1.88877166e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,10.0299997,2026-08-30T13:52:39.083000+0000,-20.924273392805024,154.35142370261,0.0801890418,0.0660942942,0.073082976,0.0676078871,0.0665558502,0.0650791451,0.0655959323,0.0658453181,0.0643219128,0.0657421127,0.0651501417,0.0647800341,0.0612477213,0.0635081381,0.0609677136,0.0599044636,0.0597210526,0.059190426,0.0587842651,0.0576437078,0.0574272089,0.0553362407,0.0553197786,0.054194998,0.0548585355,0.0537948236,0.053459961,0.0531342924,0.051262103,0.0523614548,0.0514771901,0.0495295413,0.0498523228,0.0484743938,0.0484198108,0.0478397906,0.0478091389,0.0474101081,0.0468658991,0.0466469042,0.0459850095,0.0454369858,0.0454206392,0.0456818417,0.0455458239,0.045487117,0.0444597527,0.0442269333,0.0433399864,0.0430270545,0.0438313484,0.0430703275,0.0433818921,0.0421900712,0.0413743295,0.0410701074,0.0405632332,0.0405160636,0.0407180153,0.0402949676,0.040182922,0.0394453183,0.0400900431,0.0387970246,0.0388944894,0.0404498391,0.0385511294,0.0393139273,0.0406340733,0.0384375304,0.0389008932,0.0380726159,0.0368356183,0.0376320183,0.0363635756,0.0366913453,0.0379747637,0.0365817286,0.0361180678,0.035211578,0.0335650221,0.0316276923,0.0300009474,0.0322266631,0.0306298267,0.0303476341,0.0335794836,0.0245135166,0.0205190517,0.021029301,0.0199646596,0.0193302855,0.0193704646,0.0177717619,0.0165298339,0.0165359117,0.0155933639,0.0151360491,0.0138753988,0.0132415099,0.0126967598,0.0124456994,0.0111395177,0.0104942434,0.00937764719,0.00880907848,0.00811432768,0.00747309206,0.00696526933,0.00710186036,0.00611888152,0.0057912739,0.00530514447,0.00512375031,0.00430269632,0.00351877324,0.00309288921,0.00286399177,0.00247256784,0.00245752605,0.00184348226,0.00132845377,0.00150128687,0.00111181557,0.00109765981,0.00129588996,0.000955079857,0.000838144973,0.00128755032,0.00105154666,0.000304060552,,,0.000128888089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
